lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_Goby.1,a_Goby.2,a_Goby.3,a_bar_Goby,sigma_Goby,U.1,U.2,U.3,Rho_errors.1.1,Rho_errors.2.1,Rho_errors.1.2,Rho_errors.2.2,sigma_errors.1,sigma_errors.2,beta_Rain,beta_Wind,beta_Year_2,beta_Year,beta_SB_count,beta_SC_count,beta_Temp,beta_BreachDays,beta_DO,beta_SAV,a_Rain,a_Wind,a_BreachDays,a_Temp,a_SAV,a_SC,a_SB,a_DO,beta_Temp_2,beta_Micro,beta_SAV_2,beta_Substrate,beta_Goby_lag,beta_BreachDays_2,k_U_bio,k_U,tau,phi
# Adaptation terminated
# Step size = 0.0889068
# Diagonal elements of inverse mass matrix:
# 0.0161192, 0.0174738, 0.015187, 0.319341, 0.213619, 0.410718, 0.337294, 0.407458, 0.00305071, 0.00158545, 0.00157765, 0.00115671, 0.000626591, 0.00296126, 0.00256523, 0.0104723, 0.0109411, 0.000846893, 0.000783165, 0.00139044, 0.00337752, 0.00322832, 0.00308131, 0.00598461, 0.006081, 0.0176113, 0.0319191, 0.0277719, 0.00610108, 0.00124583, 0.00244076, 0.0622453, 0.00709481, 0.00218595, 0.00135138, 1.48499, 1.71868, 0.000386138, 0.00705071
-2062.97,0.930238,0.0889068,6,63,0,2085.58,2.29967,2.82849,2.13148,0.749544,1.85904,0.175262,0.215168,0.365462,1,-0.0511223,-0.0511223,1,0.952692,1.07778,0.707942,-0.568816,-0.155737,0.0745507,0.240486,-0.578836,0.407349,0.361706,0.522732,0.353976,0.0761519,-0.012641,-0.0435361,-0.0747392,-0.18691,-0.83288,-0.301543,-0.0346597,-0.419485,0.0876162,-0.05659,-0.348614,-0.0346063,-0.171858,0.747857,0.0462757,0.591711,0.468913
-2056.62,0.52729,0.0889068,6,63,0,2082.34,2.42839,2.75019,2.15004,-0.0775694,2.46572,0.296432,0.475098,0.799278,1,0.00336499,0.00336499,1,0.990389,1.01726,0.656507,-0.578892,-0.226963,0.144849,0.28965,-0.40754,0.394151,0.338686,0.501648,0.375308,-0.0641881,0.0142963,0.0113456,-0.00982901,-0.121956,-0.649905,-0.0420118,0.00240195,-0.523716,0.211339,-0.229681,-0.293904,0.06722,-0.115304,0.210944,0.0403513,0.609333,0.567238
-2059.45,0.980332,0.0889068,6,63,0,2070.9,2.35263,2.93281,2.06606,-0.239992,2.84597,-0.166219,0.808939,0.743851,1,0.00442541,0.00442541,1,0.998998,1.04945,0.705372,-0.5861,-0.194518,0.173036,0.397473,-0.523608,0.372428,0.311144,0.534133,0.371742,-0.00485525,-0.0645435,-0.0408774,-0.0106694,-0.10379,-0.655185,-0.272321,-0.0123662,-0.508856,0.190406,-0.197104,-0.40106,0.0619384,-0.144159,0.185081,0.00814733,0.607592,0.650085
-2060.47,0.967424,0.0889068,6,63,0,2078.76,2.40171,2.79492,2.22693,0.389681,1.87885,-0.259651,0.568107,0.88258,1,-0.0182109,-0.0182109,1,1.02977,0.932551,0.676477,-0.612723,-0.173042,0.0557523,0.136941,-0.593024,0.370989,0.374515,0.580077,0.431452,-0.0358455,0.037844,-0.0316957,0.0394647,-0.0471811,-0.534022,-0.294062,0.0115655,-0.494524,0.140911,-0.171848,-0.303085,0.0355353,-0.124666,0.125085,0.00540209,0.582286,0.491389
-2061.59,0.857554,0.0889068,6,63,0,2080.66,2.10424,2.44874,1.81377,0.691775,1.70997,0.0208656,-0.0547054,0.0889266,1,0.00665698,0.00665698,1,0.965002,1.06862,0.725674,-0.566545,-0.137044,0.158009,0.550882,-0.398775,0.438805,0.352211,0.527938,0.316094,0.0314243,-0.0171032,-0.101797,-0.0214909,0.0205535,-0.398917,-0.0980897,-0.0566422,-0.465441,0.154142,0.0338155,-0.343331,0.0576914,-0.0797416,0.631757,0.704152,0.608101,0.591165
-2060.46,0.626904,0.0889068,5,31,0,2089.31,2.10426,2.45567,1.85377,0.80292,1.48386,0.0388062,0.135484,0.142076,1,0.0255351,0.0255351,1,0.971998,1.049,0.710513,-0.562374,-0.131926,0.154742,0.509602,-0.436468,0.442475,0.369754,0.528813,0.332701,0.0209602,-0.00296946,-0.140753,-0.0308549,-0.0548902,-0.461067,-0.0501862,-0.0387166,-0.448607,0.147552,0.0902898,-0.341194,0.0339619,-0.0654774,0.558053,0.493841,0.610559,0.542649
-2060.25,0.71734,0.0889068,5,63,0,2078.39,2.4366,2.96958,2.13298,0.438928,2.12993,0.642185,0.918622,1.46515,1,0.000310117,0.000310117,1,1.03236,0.955674,0.693968,-0.630914,-0.24967,0.104644,0.409862,-0.511918,0.355871,0.368404,0.583932,0.382195,-0.0852946,-0.0320567,-0.0816915,-6.13723e-05,-0.243955,-0.630129,-0.436828,0.00778281,-0.551886,0.179301,-0.322282,-0.345295,-0.0192797,-0.150965,0.244491,0.017916,0.591524,0.594905
-2060.62,0.713363,0.0889068,6,63,0,2072.96,2.41901,2.80974,2.2347,0.0357281,3.07468,0.587279,0.855508,0.825175,1,0.0224686,0.0224686,1,1.03047,0.991435,0.741037,-0.592339,-0.168161,0.157106,0.402445,-0.744545,0.336855,0.387117,0.575002,0.416902,0.0116056,-0.0382011,0.0286351,-0.0522534,-0.103024,-0.651672,-0.328577,-0.0601524,-0.535279,0.159339,0.0476987,-0.346613,0.0381926,-0.100993,0.209532,0.0726094,0.589209,0.489961
-2062.74,0.999843,0.0889068,6,63,0,2075.35,2.20405,2.90807,2.07777,0.856931,1.38665,0.271389,0.371971,0.519801,1,0.027386,0.027386,1,0.945902,0.919354,0.725552,-0.612514,-0.179964,0.109851,0.399495,-0.688548,0.400598,0.32071,0.506155,0.495765,-0.0698221,0.0126811,-0.0813651,-0.00299148,-0.0183441,-0.477978,-0.179745,0.00779908,-0.549951,0.170708,-0.112092,-0.362104,-0.0132087,-0.0616703,0.137494,0.110511,0.589085,0.533486
-2064.96,0.992699,0.0889068,6,63,0,2082.28,2.33868,2.8521,2.12003,0.650535,1.65688,-0.339469,0.523181,1.24231,1,-0.0433701,-0.0433701,1,1.05273,1.08547,0.683084,-0.560522,-0.225039,0.149512,0.331689,-0.388305,0.34692,0.403128,0.613938,0.303957,0.079594,-0.0149578,-0.0488837,-0.0687907,-0.051375,-0.332191,-0.164505,-0.0353491,-0.469605,0.149886,0.00724183,-0.394511,0.0463495,-0.170657,0.154022,0.0387908,0.607225,0.584431
-2062.04,0.998615,0.0889068,5,31,0,2077.51,2.45531,2.8058,2.10839,0.2586,2.60158,0.40238,0.193132,0.420649,1,-0.0661212,-0.0661212,1,0.965475,1.03425,0.660857,-0.614397,-0.187914,0.0993787,0.461585,-0.443199,0.36469,0.369219,0.562887,0.248065,-0.083291,-0.0659163,-0.0513949,-0.0330548,-0.101918,-0.694733,-0.23763,-0.0615761,-0.526759,0.134205,-0.164363,-0.32751,0.0927011,-0.141667,0.174734,0.0899939,0.599079,0.609624
-2067.07,0.988555,0.0889068,5,63,0,2084.82,2.3095,2.95812,2.2158,0.242316,1.43786,-0.789645,-0.603599,0.818299,1,-0.0292537,-0.0292537,1,1.00309,1.09221,0.640168,-0.586383,-0.265984,0.142268,0.310806,-0.62574,0.348406,0.358954,0.579315,0.44041,-0.0396,0.043054,0.0328153,0.00873288,-0.0874655,-0.389364,-0.209371,0.0341527,-0.474575,0.128999,-0.097959,-0.430847,0.0496916,-0.113808,0.0192859,0.0483376,0.59762,0.495703
-2070.7,0.985232,0.0889068,5,63,0,2088.45,2.10895,2.51747,1.8557,0.344934,2.06663,-1.70536,-1.67789,-1.63049,1,-0.0276318,-0.0276318,1,1.01631,0.974694,0.753492,-0.631273,-0.0797763,0.165045,0.542693,-0.487627,0.389653,0.362649,0.530356,0.290393,0.0605246,-0.0173977,0.036302,0.0182063,-0.0588137,-0.226262,0.126533,0.0492704,-0.525383,0.18359,-0.200874,-0.311418,0.0193908,-0.0864435,0.0235803,0.0109548,0.598821,0.605524
-2069.55,0.991985,0.0889068,6,63,0,2088.17,2.31055,2.94005,2.1876,1.0707,1.29693,0.632877,1.31606,2.71186,1,-0.0113667,-0.0113667,1,0.972094,1.00734,0.674531,-0.619986,-0.219446,0.0535332,0.274524,-0.546726,0.373862,0.413696,0.540139,0.404336,-0.0669713,0.0890574,0.0209227,0.00276287,-0.23426,-0.478643,-0.0813316,-0.0265496,-0.502059,0.163637,0.0191244,-0.242416,-0.00340627,-0.11542,0.107431,0.0114936,0.607112,0.426422
-2070.36,0.606321,0.0889068,5,63,0,2088.23,2.23016,2.87718,2.13978,0.798232,0.902231,0.711901,0.971107,2.29086,1,-0.0509516,-0.0509516,1,1.01425,0.958619,0.659195,-0.607186,-0.233764,0.0411217,0.234153,-0.479079,0.376886,0.377097,0.542068,0.427759,-0.0910805,0.0219425,0.0139179,-0.0128367,0.0285031,-0.430442,-0.121486,-0.0348113,-0.565836,0.199217,-0.286204,-0.264771,0.0336758,-0.106011,0.0225923,0.0151342,0.611667,0.394237
-2067.61,0.994907,0.0889068,5,31,0,2090.38,2.25073,2.57957,1.9563,0.951189,4.06668,0.440943,-0.832014,0.786699,1,0.0472943,0.0472943,1,0.970253,1.03687,0.72274,-0.610357,-0.134717,0.186197,0.250295,-0.589535,0.354331,0.421161,0.562847,0.415823,-0.0151724,-0.0860848,-0.0727553,-0.025418,-0.0506208,-0.635502,-0.184934,0.00210181,-0.475903,0.126912,-0.0534891,-0.262943,0.0245236,-0.0834667,0.056729,0.0382087,0.590836,0.575747
-2069.74,0.993748,0.0889068,6,63,0,2091.91,2.21602,2.62783,2.07038,1.38148,2.4855,-0.974667,0.625836,0.507939,1,-0.0783877,-0.0783877,1,1.04555,0.97127,0.677085,-0.573321,-0.169679,0.119304,0.54072,-0.427017,0.402693,0.316477,0.520757,0.350116,-0.0236647,0.110138,0.0470287,0.0537732,-0.00665808,-0.465525,-0.0108208,-0.00917364,-0.501364,0.215019,-0.121723,-0.400339,0.0136765,-0.0934858,0.00525126,0.0380604,0.599246,0.508027
-2074.74,0.974349,0.0889068,5,31,0,2100.23,2.37512,2.68564,1.90693,0.0978487,0.988976,-1.3029,0.976052,0.84137,1,-0.0465628,-0.0465628,1,1.03125,0.946479,0.716236,-0.559298,-0.193486,0.132357,0.540546,-0.457594,0.415053,0.323108,0.530449,0.3537,0.0426009,0.150416,0.0315842,-0.0834292,0.0166002,-0.35157,-0.184184,-0.069318,-0.509947,0.205481,-0.325617,-0.483567,-0.0129565,-0.106457,0.029243,0.037592,0.601874,0.487007
-2078,0.999594,0.0889068,6,63,0,2095.43,2.05332,2.58956,1.97353,1.39984,2.34756,-1.12339,1.74115,1.15148,1,0.12618,0.12618,1,1.01507,1.00469,0.70306,-0.550316,-0.150227,0.152711,0.501905,-0.456357,0.402412,0.345154,0.51658,0.208413,-0.038336,0.0990611,-0.062103,0.0621053,-0.0897619,-0.60464,-0.270784,0.0514228,-0.479776,0.128851,-0.0173805,-0.394849,-0.00248534,-0.0361583,0.0667983,0.0127879,0.606507,0.55914
-2069.45,1,0.0889068,6,63,0,2092.39,2.17383,2.50581,1.74284,-0.319586,1.29669,-0.370127,0.887183,1.67126,1,-0.0457963,-0.0457963,1,0.977088,1.02872,0.684074,-0.624109,-0.132311,0.122145,0.49167,-0.484523,0.362334,0.387052,0.560957,0.399146,-0.00606003,-0.0238803,-0.0494129,-4.41201e-05,-0.010719,-0.382678,-0.0290823,-0.00560695,-0.513975,0.210571,-0.267424,-0.103637,0.0925599,-0.12299,0.0542258,0.0450019,0.576648,0.502461
-2070.8,0.99976,0.0889068,5,31,0,2090.32,2.03305,2.6783,1.90128,0.0151871,2.66026,-0.896372,1.02579,2.92655,1,0.0207138,0.0207138,1,0.977838,1.07493,0.698003,-0.607784,-0.1473,0.0900687,0.296643,-0.358842,0.341589,0.416428,0.591,0.285732,-0.0280478,0.010447,-0.0214189,-0.0974316,-0.0311373,-0.422992,-0.301308,-0.0358605,-0.502142,0.197798,-0.370138,-0.193566,0.101306,-0.106922,0.0235349,0.0230002,0.590398,0.382748
-2068.22,0.979162,0.0889068,6,63,0,2097.32,2.13387,2.48518,1.82073,1.45389,0.87478,1.53235,0.911246,0.604917,1,0.0208854,0.0208854,1,1.01071,0.973064,0.715562,-0.598428,-0.12062,0.211605,0.591761,-0.591803,0.384413,0.332318,0.520231,0.369779,0.0816333,-0.00757514,-0.00154186,-0.0690931,-0.118398,-0.672769,-0.346345,-0.0310893,-0.480647,0.109623,0.0158719,-0.286709,-0.0252636,-0.07838,0.111748,0.0322787,0.611516,0.622032
-2069.83,0.986187,0.0889068,5,31,0,2089.89,2.04268,2.7289,1.8532,1.1409,0.882288,0.791623,0.870401,1.66021,1,0.042569,0.042569,1,0.943354,1.01821,0.732123,-0.599482,-0.146981,0.121274,0.602981,-0.463243,0.383816,0.322624,0.534056,0.311336,-0.0224904,-0.0137389,-0.0897981,-0.0669346,-0.0971623,-0.513098,-0.251875,-0.0751564,-0.486722,0.0597135,-0.0432435,-0.523885,-0.0468041,-0.0887081,0.102253,0.0983344,0.625082,0.61628
-2062.3,0.992273,0.0889068,5,31,0,2089.27,2.39237,2.48305,2.04742,0.738377,1.53587,0.0410435,0.690973,0.81409,1,0.0222687,0.0222687,1,0.985025,1.0107,0.719939,-0.568917,-0.124463,0.174535,0.313486,-0.502459,0.328745,0.335447,0.572774,0.373583,-0.0524849,0.0163867,-0.00208781,-0.00932178,-0.141664,-0.421292,-0.258305,-0.0641089,-0.519211,0.195469,-0.435169,-0.396497,0.008803,-0.0908096,0.196338,0.0649891,0.605971,0.587456
-2060.43,0.937103,0.0889068,5,31,0,2079.43,2.03158,2.68482,1.81617,-0.0757855,2.24143,0.0387786,0.128872,0.47393,1,-0.0273727,-0.0273727,1,1.01563,0.97854,0.72248,-0.661605,-0.14084,0.178659,0.440301,-0.572493,0.357016,0.377377,0.575165,0.310532,0.0753927,-0.000603196,0.0164426,-0.0341912,-0.0502904,-0.635896,-0.228728,0.0125959,-0.502368,0.14838,0.160575,-0.240279,0.0680474,-0.0984773,0.451205,0.109569,0.603674,0.465325
-2060.73,0.99207,0.0889068,5,31,0,2081.55,2.08582,2.64509,1.90285,0.454977,2.11594,0.189356,0.1325,0.244144,1,-0.0117224,-0.0117224,1,1.02079,0.982379,0.698955,-0.650508,-0.0914089,0.175046,0.458654,-0.558617,0.352532,0.363944,0.57535,0.300977,0.0187575,0.0153134,0.0357188,-0.0623968,-0.0929961,-0.555211,-0.305643,0.0307923,-0.512013,0.130522,0.247087,-0.307932,0.064981,-0.067151,0.240913,0.0510126,0.612086,0.449159
-2058.88,0.973999,0.0889068,5,63,0,2075.21,2.23238,2.56877,1.98007,0.220464,1.60244,0.249243,0.414157,1.10586,1,-0.0184967,-0.0184967,1,1.01595,0.999763,0.721881,-0.621436,-0.204018,0.118431,0.38878,-0.499737,0.321872,0.363949,0.566257,0.379617,7.95264e-05,-0.012596,-0.122163,-0.124018,-0.0224268,-0.423017,-0.0102343,-0.0938826,-0.443709,0.192094,0.0516908,-0.276367,-0.0281153,-0.0716255,0.0506966,0.190738,0.582533,0.667919
-2063.52,0.990612,0.0889068,5,63,0,2077.48,2.10119,2.70134,2.07924,0.112932,2.83361,0.702901,0.440833,0.693155,1,-0.0452994,-0.0452994,1,0.994773,0.971657,0.708983,-0.625115,-0.162539,0.154946,0.527003,-0.57888,0.311456,0.376242,0.590765,0.257981,-0.0113127,0.0584867,-0.109641,-0.0976307,-0.0527144,-0.438852,-0.179163,-0.132004,-0.529205,0.180452,0.244555,-0.340073,0.0145469,-0.0852711,0.00237623,0.205806,0.594997,0.687772
-2069.35,0.882188,0.0889068,6,63,0,2085.07,2.12634,2.72451,2.18593,1.41016,1.17863,1.14783,0.630097,0.883361,1,0.108716,0.108716,1,0.999347,1.0773,0.670212,-0.566611,-0.126747,0.113694,0.220827,-0.438647,0.40114,0.352686,0.516759,0.394833,-0.053568,-0.0745952,-0.149997,-0.157461,-0.0358998,-0.666541,-0.175642,-0.120062,-0.528835,0.0724513,-0.279609,-0.283084,0.0206367,-0.0997333,0.0210417,0.182795,0.600523,0.413559
-2061.36,0.798449,0.0889068,6,63,0,2086.19,2.46619,2.84053,2.05324,0.324843,1.56274,-0.347586,0.311527,0.813337,1,-0.015216,-0.015216,1,0.997383,0.949463,0.730103,-0.569022,-0.250038,0.129026,0.34089,-0.64292,0.3817,0.376818,0.544052,0.325719,0.0310052,0.0525006,-0.0567722,0.0304713,-0.0899253,-0.334571,-0.0663013,0.0568744,-0.484856,0.213713,0.150944,-0.290343,0.00506775,-0.121743,0.105516,0.0414065,0.600023,0.561356
-2063.42,0.993346,0.0889068,5,63,0,2079.41,2.10719,2.65339,2.06256,1.01617,1.50634,-0.224074,0.0317528,0.304043,1,0.0266307,0.0266307,1,0.949699,0.980482,0.647314,-0.614886,-0.155767,0.145437,0.285428,-0.415353,0.336007,0.354383,0.534139,0.496985,-0.0201251,0.00277075,0.0741552,0.037478,0.0449483,-0.543719,-0.164489,-0.0815233,-0.536723,0.207928,-0.0838789,-0.329677,0.0392419,-0.0761175,0.211891,0.0782329,0.606235,0.519454
-2059.86,0.99725,0.0889068,5,63,0,2078.29,2.40883,2.80229,2.14207,-0.00319307,1.69264,-0.266809,0.128093,0.25116,1,-0.029513,-0.029513,1,1.00213,0.979806,0.678313,-0.611368,-0.146547,0.172707,0.360629,-0.545093,0.361176,0.362016,0.51903,0.417225,0.010901,-0.0310688,-0.0730395,-0.00512251,0.0427358,-0.350606,-0.353429,0.0967219,-0.535019,0.180461,-0.0242857,-0.377263,0.0529275,-0.118137,0.220157,0.0523892,0.596757,0.496923
-2065.31,0.990519,0.0889068,5,31,0,2077.13,2.32161,2.75234,1.93988,0.078834,4.09209,-0.27162,-0.218234,0.735613,1,0.0106863,0.0106863,1,0.990066,1.03149,0.702897,-0.595678,-0.202757,0.124642,0.397456,-0.526193,0.35181,0.37607,0.591193,0.338864,-0.152554,-0.0247644,0.0557964,-0.00725606,0.0318013,-0.359987,0.0271397,-0.0918819,-0.497158,0.168987,-0.000242144,-0.459575,0.00916212,-0.0434695,0.122955,0.0848019,0.579262,0.514896
-2063.55,0.992639,0.0889068,6,63,0,2084.66,2.46502,2.83921,2.29562,0.476452,1.38562,-0.233795,-0.00241745,0.0832807,1,0.047222,0.047222,1,1.01494,1.02089,0.653922,-0.605086,-0.261485,0.156763,0.414414,-0.550706,0.355815,0.324165,0.606784,0.24556,0.0970545,-0.0725143,-0.0239281,0.0202554,0.085376,-0.425733,-0.205414,0.0270737,-0.566403,0.203589,-0.446673,-0.399684,0.00299442,-0.0836169,0.20837,0.161231,0.606472,0.673182
-2052.57,0.639923,0.0889068,5,31,0,2082.39,2.3629,2.82068,2.11205,0.608438,1.20209,-0.0104596,0.0269323,0.0804739,1,0.035621,0.035621,1,1.00652,1.02201,0.665347,-0.599295,-0.265769,0.100959,0.409308,-0.544282,0.358115,0.324509,0.587152,0.30222,-0.00616736,-0.0028627,-0.0226696,0.0161498,-0.0867086,-0.399756,-0.256795,0.0115525,-0.516267,0.211359,-0.416476,-0.354518,0.00669409,-0.0907808,0.633003,0.658075,0.59087,0.594395
-2061.3,0.673808,0.0889068,5,31,0,2074.21,2.25973,2.79381,2.04194,0.603659,2.28752,-0.617448,-0.168841,0.127301,1,0.0323312,0.0323312,1,1.04268,0.973841,0.732526,-0.582227,-0.10774,0.104531,0.298468,-0.53478,0.409348,0.403976,0.519409,0.376456,-0.0134443,0.0421361,-0.0452794,-0.00459172,0.071489,-0.336056,0.0931519,0.00480516,-0.466949,0.0431855,0.176479,-0.473633,0.0299975,-0.160712,0.195265,0.0584086,0.606136,0.532992
-2064.61,0.976947,0.0889068,6,63,0,2077.75,2.27005,2.86736,2.22843,0.627097,2.39672,-0.48344,-0.161132,0.309161,1,-0.0384534,-0.0384534,1,0.96337,1.03038,0.665575,-0.629664,-0.296777,0.156134,0.463831,-0.532717,0.33181,0.327118,0.626502,0.362206,0.0221851,-0.0333716,0.0412102,0.0303426,0.0390561,-0.559471,-0.209407,0.0562931,-0.542846,0.276871,-0.386128,-0.309754,0.0190233,-0.0534949,0.0882121,0.121166,0.589098,0.582656
-2057.7,0.990757,0.0889068,5,31,0,2080.35,2.30518,2.6963,2.16738,0.611958,1.14966,-0.24113,-0.186747,0.183125,1,-0.0803396,-0.0803396,1,0.981943,1.06499,0.720218,-0.611148,-0.246916,0.161987,0.438135,-0.663467,0.345962,0.335961,0.619353,0.276676,-0.0511781,-0.0113219,0.00515716,-0.0140185,0.0411707,-0.358187,-0.0972689,-0.0437491,-0.505869,0.205536,-0.190474,-0.380208,-0.0198918,-0.0499554,0.262169,0.0958621,0.594095,0.649597
-2057.35,0.926053,0.0889068,6,63,0,2079.25,2.40387,2.90831,2.10517,0.685271,2.62021,-0.0480308,0.0174393,0.0525376,1,-0.00195112,-0.00195112,1,0.981869,1.07255,0.693138,-0.600776,-0.239386,0.0752577,0.395102,-0.54949,0.380306,0.344502,0.559354,0.306621,0.0275259,-0.0541205,0.037955,-0.0192532,-0.0457532,-0.48449,-0.0978838,0.0364262,-0.534503,0.180809,-0.297235,-0.437531,-0.00837374,-0.0294016,0.218589,0.994416,0.598392,0.562703
-2052.97,0.38749,0.0889068,5,31,0,2067.28,2.34436,2.8743,2.02208,-0.0109821,2.15796,-0.204078,-0.0474482,0.110418,1,0.0159826,0.0159826,1,0.962201,1.05795,0.673189,-0.600815,-0.249796,0.105083,0.399859,-0.584137,0.379283,0.342989,0.56372,0.324325,0.0121259,-0.0386783,-0.00647044,-0.00237911,0.0299101,-0.463716,-0.144991,0.0469405,-0.521355,0.165602,-0.422825,-0.392774,0.0203539,-0.0366372,0.425951,0.219264,0.589975,0.521695
-2061.54,0.698266,0.0889068,5,31,0,2075.47,2.40963,2.76482,2.13777,-0.24685,3.76377,-0.199096,-0.0387383,-0.0303998,1,0.000530048,0.000530048,1,0.939454,1.06195,0.656552,-0.640745,-0.247066,0.172614,0.48354,-0.528279,0.380473,0.346051,0.502115,0.413517,0.0203976,0.050269,0.0556284,0.0618487,0.0263245,-0.50657,-0.023652,-0.00124488,-0.563627,0.131692,-0.392099,-0.365806,-0.0485612,-0.0601204,0.971286,0.373663,0.589435,0.505574
-2061.66,0.407615,0.0889068,5,31,0,2088.06,2.40723,2.74357,2.13027,-0.0765163,4.4506,-0.113298,-0.0123803,0.0429529,1,-0.0164271,-0.0164271,1,0.951504,1.05903,0.663007,-0.644679,-0.231545,0.176094,0.492126,-0.556684,0.391264,0.341644,0.503295,0.417272,0.0318226,0.0305447,0.07107,0.0608884,0.0195731,-0.505668,0.00367148,-0.000273564,-0.57126,0.124931,-0.364201,-0.345834,-0.0512095,-0.0695278,0.764342,0.520223,0.590533,0.516501
-2059.16,0.547704,0.0889068,5,63,0,2082.53,2.32528,2.76236,2.05648,1.36034,0.831462,-0.479749,-0.14338,0.367741,1,0.073459,0.073459,1,1.06291,0.994684,0.730438,-0.54994,-0.149029,0.0713824,0.294994,-0.470574,0.352182,0.37505,0.556441,0.272347,-0.0859174,-0.00198463,0.00902578,-0.00726409,-0.0143436,-0.391358,-0.141464,0.00528235,-0.476227,0.213466,0.0159578,-0.363289,0.042122,-0.139832,0.167324,0.0329814,0.602255,0.604383
-2058.89,0.977744,0.0889068,6,63,0,2072.09,2.16368,2.59542,1.99704,1.03663,1.90649,-0.346928,-0.308966,-0.11785,1,-0.0697413,-0.0697413,1,0.93937,0.987208,0.649447,-0.619843,-0.218908,0.126279,0.458104,-0.487555,0.414177,0.371149,0.498528,0.382177,0.0129852,0.0811755,0.0406467,0.0316455,0.191069,-0.314807,0.0704449,0.0443682,-0.534279,0.0974713,-0.400536,-0.264164,0.0239839,-0.0550183,0.533963,0.185072,0.5847,0.565189
-2059.77,0.823653,0.0889068,6,63,0,2075.55,2.23968,2.49253,1.97156,0.237557,3.61045,-0.62576,-0.401432,-0.280703,1,0.0148282,0.0148282,1,0.962821,0.956622,0.64259,-0.61449,-0.186518,0.157283,0.44438,-0.447511,0.418449,0.375762,0.499967,0.406105,-0.00266087,0.0751939,0.101627,0.0545668,0.211044,-0.2038,-0.0759154,0.10281,-0.533669,0.12891,-0.466618,-0.221544,0.019211,-0.0783715,0.559366,0.206679,0.595842,0.570187
-2064.66,0.58839,0.0889068,6,63,0,2080.36,2.17964,2.80765,1.98948,-0.830626,2.53457,-0.841613,-0.449864,0.0245296,1,0.0608825,0.0608825,1,1.01644,0.966346,0.679813,-0.535415,-0.173817,0.0526207,0.323168,-0.361494,0.360625,0.389236,0.52889,0.371573,0.010863,0.100507,0.0326145,0.0691781,0.0686064,-0.324555,-0.0637897,0.0256164,-0.542998,0.248468,-0.29406,-0.285415,0.0648611,-0.0672901,0.126887,0.100215,0.596724,0.579841
-2057.33,0.9781,0.0889068,5,31,0,2076.95,2.3091,2.74294,1.9944,0.0536719,2.68455,-0.243969,-0.0318049,0.233336,1,0.0277857,0.0277857,1,1.03616,1.02725,0.677127,-0.57986,-0.204257,0.093748,0.414448,-0.464235,0.36173,0.353849,0.523233,0.388212,-0.0530993,0.0772415,0.0158816,-0.0193634,0.0571466,-0.38376,0.0644489,0.0283063,-0.548162,0.237124,-0.241334,-0.335779,0.0798404,-0.101266,0.32581,0.259693,0.595959,0.450047
-2060.39,0.988106,0.0889068,5,63,0,2082.39,2.35533,2.7128,1.95928,0.0358536,2.05496,-0.176577,-0.204801,-0.0013278,1,0.0451382,0.0451382,1,1.02195,1.01347,0.643923,-0.578727,-0.196918,0.125829,0.390107,-0.505168,0.360473,0.345356,0.530713,0.407557,-0.0716419,0.0767561,-0.0150593,-0.0513386,-0.000510236,-0.358497,-0.106653,0.031349,-0.557943,0.210856,-0.278294,-0.396737,0.0871587,-0.0984568,0.228412,0.226308,0.597263,0.50563
-2060,0.985138,0.0889068,6,63,0,2076.74,2.31558,2.75907,1.98127,1.09943,0.838874,-0.498526,-0.0891974,0.177742,1,-0.0157689,-0.0157689,1,1.01149,1.08889,0.68296,-0.575703,-0.175817,0.101949,0.452272,-0.57198,0.352748,0.381336,0.560419,0.349418,-0.0583097,0.0475397,0.0684435,0.0436231,0.0736852,-0.277195,-0.168386,0.010598,-0.463032,0.134494,-0.340365,-0.336375,0.0989457,-0.151081,0.402745,0.0956978,0.600788,0.685224
-2061.17,0.996595,0.0889068,6,63,0,2084.16,2.14527,2.66586,1.96831,-0.173857,2.09184,-1.04238,-0.4965,0.54624,1,0.0393012,0.0393012,1,1.03505,0.932899,0.73612,-0.607856,-0.192531,0.183492,0.411037,-0.41303,0.358272,0.352873,0.563639,0.390611,0.0525593,-0.0622261,0.0103652,0.0379388,0.021863,-0.414126,-0.0847339,-0.00443081,-0.540785,0.164227,0.0576587,-0.305663,-0.0717264,-0.0249249,0.0380482,0.0788807,0.588611,0.44703
-2067.22,0.991509,0.0889068,6,63,0,2083.56,2.37866,2.7999,2.1096,0.89131,1.83293,-0.282834,-0.238028,-0.512469,1,0.0839271,0.0839271,1,1.03588,1.10285,0.750823,-0.673732,-0.147037,0.110971,0.387495,-0.518814,0.315573,0.412639,0.583406,0.368167,-0.0710014,-0.0462255,0.00602502,-0.0323667,0.0203054,-0.392744,-0.0987762,-0.0317643,-0.525886,0.200858,-0.101826,-0.36198,0.0648871,-0.163423,0.10703,0.0414231,0.599884,0.547452
