# 0.0308496, 0.0301469, 0.0325156, 0.267797, 0.218043, 0.412891, 0.363261, 0.349658, 0.00314853, 0.00154638, 0.00160479, 0.0178718, 0.0563213, 0.0513152, 0.00194993, 0.145278, 0.249147, 0.135772, 0.150886, 0.207078, 0.208126, 0.196205, 0.240005, 0.257545, 0.316794, 1.43102, 1.01422, 1.36325, 1.30577, 0.0149739, 0.0354845, 0.0411667, 0.1371, 0.116499, 0.165587, 0.247862, 0.244813, 0.294112, 1.31703, 1.54515, 1.33222, 0.0203336, 0.00189256, 0.00226365, 0.127153, 0.120638, 0.146128, 0.261004, 0.244683, 0.320633, 1.41482, 1.44575, 1.33609, 0.01045, 0.00138311, 0.116052, 0.152429, 0.327352, 1.43044, 1.27183, 0.00137572, 0.00076602, 0.144884, 0.153152, 0.321779, 1.33361, 1.43486, 0.0156101, 0.0568451, 0.118649, 0.130438, 0.356195, 1.43904, 1.41713, 0.00701818, 0.00440787, 0.00441828, 0.00410945, 0.000774347, 0.00337142, 0.00466307, 0.0174221, 0.0198269, 0.00346167, 0.00330929, 0.00771729, 0.00776223, 0.0173264, 0.0428248, 0.0293835, 0.00764547, 1.11294, 1.12873, 0.000399884, 0.00677477
-1905.61,0.845824,0.0280675,5,48,1,1959.93,2.43583,1.37175,0.954329,0.332726,0.814391,-0.754488,-1.81117,-1.44162,1,0.152174,0.152174,1,1.09409,1.10096,0.462568,1.12108,0.548303,0.549103,0.47311,-0.0169978,0.543752,0.552111,1,-0.173708,0.677894,-0.356354,-0.173708,1,-0.367087,0.540643,0.677894,-0.367087,1,-0.535178,-0.356354,0.540643,-0.535178,1,0.376627,0.973957,0.236678,0.0527444,0.546249,-0.0335708,0.292454,-0.325206,0.0563407,0.513284,1,-0.763797,-0.275636,-0.763797,1,0.473889,-0.275636,0.473889,1,0.94419,0.603362,0.517263,0.331203,0.321521,0.631788,-0.300312,0.31862,0.464785,1,0.254813,0.359437,0.254813,1,0.200532,0.359437,0.200532,1,0.338288,0.151478,0.514191,0.36419,0.596879,0.393484,0.338484,1,-0.237611,-0.237611,1,0.388072,0.244245,-0.572986,-0.566662,-0.562149,-0.679985,1,0.241795,0.241795,1,0.0303177,0.216252,-0.194386,-0.183998,-0.80271,0.302984,1,0.556092,0.556092,1,1.16512,0.694839,0.0333331,-0.0037434,0.0681038,-0.464492,0.5713,-0.134892,0.198503,0.453059,-0.488083,-0.020628,0.0481937,0.120789,0.118628,0.172168,-0.281117,-0.0374299,0.0979977,0.133834,0.0676137,0.507114,-0.126664
-1898.69,0.980747,0.0280675,7,127,0,1940.54,2.47996,1.28815,1.0308,0.570208,0.775394,0.0150094,-0.252316,-0.0824069,1,0.00149988,0.00149988,1,0.971604,1.04586,0.521366,1.31293,0.444623,0.648403,0.37395,0.452157,0.278132,0.450522,1,0.392694,-0.704465,0.338765,0.392694,1,-0.0755806,-0.317045,-0.704465,-0.0755806,1,-0.160755,0.338765,-0.317045,-0.160755,1,0.330761,0.759067,0.577579,0.55396,0.31569,-0.165691,0.527525,0.490334,-0.268283,0.0501541,1,0.66526,0.297408,0.66526,1,-0.0795759,0.297408,-0.0795759,1,0.251884,0.448304,2.17162,0.493519,0.373569,0.513978,0.321423,0.308052,0.46463,1,-0.173833,-0.282226,-0.173833,1,0.122795,-0.282226,0.122795,1,0.177945,0.249474,0.173632,0.261713,0.506737,-0.0204949,0.516182,1,0.456004,0.456004,1,0.878374,0.459124,-0.502419,-0.605877,-0.423361,-0.555333,1,0.211987,0.211987,1,0.940056,0.296355,-0.297836,-0.0880152,0.0833466,-0.0764624,1,-0.708644,-0.708644,1,0.915907,0.24842,0.0314096,0.0515236,0.248714,-0.386016,0.520342,-0.176143,0.109255,0.311391,-0.695255,0.0949143,0.103994,0.0523025,0.0744705,0.0561401,-0.486252,0.0786732,0.071527,0.980453,0.478321,0.503499,-0.0433677
-1906.42,0.959331,0.0280675,7,127,0,1939.98,2.43935,1.32476,1.30758,0.467389,3.07711,0.6323,-1.56497,-1.1829,1,0.104592,0.104592,1,1.03011,1.05297,0.609374,1.1865,0.0615405,0.482662,0.63447,-0.152995,0.01691,-0.330997,1,-0.369355,0.48869,-0.153447,-0.369355,1,-0.242305,0.4643,0.48869,-0.242305,1,-0.200447,-0.153447,0.4643,-0.200447,1,0.031202,0.656486,0.0944505,0.824036,0.520512,-0.0449299,0.798877,-0.638777,0.0176586,-1.16549,1,-0.453248,0.00576798,-0.453248,1,0.259207,0.00576798,0.259207,1,1.03615,0.343636,3.17992,0.294319,0.376964,0.590266,0.105169,0.0493297,0.457467,1,0.0395492,0.147303,0.0395492,1,-0.191166,0.147303,-0.191166,1,1.14634,0.603794,0.22162,0.415426,0.600739,-0.0760769,0.597004,1,-0.476321,-0.476321,1,0.273376,0.0103302,-0.535665,-0.565268,-0.472748,-0.530988,1,-0.391493,-0.391493,1,0.100544,0.0540601,-0.226228,-0.263422,-0.271054,-0.112917,1,0.833009,0.833009,1,0.146682,0.512158,0.0197274,0.0677607,0.15602,-0.477061,0.578629,-0.198568,0.210722,0.40804,-0.599112,-0.00812351,0.0427036,0.0162148,0.0159626,-0.000509081,-0.443892,-0.172987,0.0213835,0.0836871,0.0349795,0.505766,-0.0807708
-1912.17,0.886634,0.0280675,5,44,1,1961.02,2.32712,1.27162,1.32239,0.130052,3.27305,0.819616,-1.42147,-0.874922,1,0.0620745,0.0620745,1,1.01666,1.03611,0.643151,1.05573,0.200159,0.499274,0.645204,-0.125954,0.123075,-0.29112,1,-0.290755,0.468907,0.074996,-0.290755,1,-0.0465999,0.54076,0.468907,-0.0465999,1,0.222006,0.074996,0.54076,0.222006,1,0.0345597,1.72765,0.25346,1.04793,0.456251,-0.0500414,0.829784,-0.776935,0.100984,-0.993078,1,-0.395372,-0.255117,-0.395372,1,0.00661068,-0.255117,0.00661068,1,1.64896,0.237591,3.082,0.283251,0.34044,0.623483,0.21353,-0.00692014,0.480279,1,0.257706,-0.00186809,0.257706,1,-0.764224,-0.00186809,-0.764224,1,0.909997,0.499794,0.281522,0.419379,0.599965,0.0739391,0.584137,1,-0.0862761,-0.0862761,1,0.207766,0.0257353,-0.531772,-0.555649,-0.633492,-0.519031,1,-0.313955,-0.313955,1,0.0731158,0.021041,-0.267895,-0.163329,-0.154041,-0.0380063,1,0.819987,0.819987,1,0.394256,0.157546,0.034084,0.0365221,0.166627,-0.461309,0.581653,-0.154703,0.174967,0.413623,-0.742219,-0.0179112,0.073217,-0.0445949,0.0792994,0.0466516,-0.390169,-0.203939,0.0409866,0.0775108,0.0493376,0.505668,-0.0990119
-1912.52,0.964634,0.0280675,7,127,0,1959.57,2.65216,1.41603,1.0054,0.252447,2.04695,0.2992,-0.339389,0.0119434,1,0.0481777,0.0481777,1,1.01861,1.03886,0.384532,1.10923,0.0403002,0.59867,0.366749,-0.636234,0.277002,-0.131185,1,0.31331,-0.121699,0.0962115,0.31331,1,-0.707827,0.15664,-0.121699,-0.707827,1,-0.191573,0.0962115,0.15664,-0.191573,1,0.0449657,1.42349,0.225037,0.57412,0.484927,-0.11319,0.774277,-0.624407,-0.000684866,-0.0340465,1,0.182544,0.400474,0.182544,1,0.284646,0.400474,0.284646,1,1.96427,0.966129,0.655187,0.447736,0.310772,0.553098,0.480218,0.661453,0.26462,1,0.558839,-0.359579,0.558839,1,-0.953228,-0.359579,-0.953228,1,0.0431175,1.31076,0.696606,0.267447,0.572335,0.513874,0.663496,1,0.0435714,0.0435714,1,0.428172,0.39708,-0.60305,-0.542167,-0.365171,-0.453856,1,0.409376,0.409376,1,0.229529,0.0738587,-0.267843,-0.0206994,-0.258389,-0.115032,1,0.107842,0.107842,1,0.0189081,0.326836,-0.0951449,0.0328152,0.16002,-0.461534,0.57531,-0.209945,0.0795779,0.506519,-0.503661,0.148175,0.0610114,-0.0220624,0.111258,-0.0428509,-0.786377,-0.112858,0.0772788,0.0704416,0.206211,0.49526,-0.0590327
-1918.31,0.999049,0.0280675,7,127,0,1967.01,2.4077,1.26611,1.23563,-0.373675,2.08175,0.409558,-0.0473762,0.0697179,1,0.110296,0.110296,1,1.04745,1.0694,0.603516,1.28103,0.453238,0.513839,0.595747,0.706706,0.420492,0.73821,1,0.0152421,0.156664,0.389642,0.0152421,1,-0.0825315,-0.235574,0.156664,-0.0825315,1,0.396533,0.389642,-0.235574,0.396533,1,0.0226453,1.08382,0.360757,0.421949,0.529333,-0.313359,0.501308,0.808791,0.0948929,0.212439,1,0.2285,0.0901205,0.2285,1,-0.338603,0.0901205,-0.338603,1,0.121112,0.350257,1.47241,0.176774,0.300989,0.61806,0.184856,-0.221709,0.223506,1,-0.373074,0.36354,-0.373074,1,-0.658677,0.36354,-0.658677,1,0.080535,0.64081,0.650425,0.562402,0.585521,0.318296,0.48261,1,0.378297,0.378297,1,5.47043,0.161685,-0.564439,-0.624236,-0.946086,-0.585544,1,0.378169,0.378169,1,1.51059,0.0562519,-0.524254,0.106077,-0.507487,0.0845288,1,0.384748,0.384748,1,0.191553,0.0718617,-0.108424,0.010769,0.0949271,-0.369286,0.528001,-0.130485,0.0973133,0.576591,-0.698134,0.121525,0.184709,-0.0470913,0.0676304,-0.128084,-0.586314,-0.246184,0.0308516,0.584081,0.0185288,0.518187,-0.122755
-1914.66,0.957703,0.0280675,6,101,1,1961.03,2.47193,1.40484,1.18803,-0.429478,2.32128,1.09443,0.495378,0.690748,1,0.127441,0.127441,1,0.994895,1.04098,0.590797,1.18786,0.227733,0.482036,0.606042,0.0352402,0.745882,0.368878,1,-0.17065,0.0587269,0.198153,-0.17065,1,-0.382737,-0.185571,0.0587269,-0.382737,1,0.217526,0.198153,-0.185571,0.217526,1,0.0262559,2.11636,3.07618,0.441198,0.450384,-0.234486,0.695995,0.111413,-0.308238,0.149672,1,-0.438164,0.277386,-0.438164,1,-0.767541,0.277386,-0.767541,1,0.30771,0.430244,1.00668,0.214361,0.326853,0.594642,0.346164,-0.138438,0.27206,1,-0.629069,0.134407,-0.629069,1,0.144569,0.134407,0.144569,1,0.608925,0.997043,1.95657,0.430909,0.577561,-0.0132495,0.685867,1,0.216392,0.216392,1,0.464952,0.182242,-0.577388,-0.599966,-1.57743,-0.562267,1,0.750181,0.750181,1,1.71091,0.164048,-0.489774,-0.117341,-0.439065,-0.0851057,1,0.535464,0.535464,1,0.106191,0.234539,0.02054,-0.0204194,0.218859,-0.409672,0.508682,-0.0965475,0.0724621,0.50699,-0.606149,0.0873424,0.122121,0.0372719,-0.0641387,-0.132084,-0.633233,-0.184688,-0.0250735,0.172929,0.0473042,0.522079,-0.145843
-1914.3,0.928526,0.0280675,6,120,1,1960.55,2.71745,1.37032,1.17903,-0.369273,2.30965,1.17073,0.539962,0.177291,1,0.0844061,0.0844061,1,1.01316,1.07035,0.579496,1.07892,0.304496,0.494339,0.564814,-0.229519,0.746892,0.237684,1,0.292161,-0.13333,-0.244402,0.292161,1,-0.538784,0.15434,-0.13333,-0.538784,1,-0.154995,-0.244402,0.15434,-0.154995,1,0.0379039,1.40046,1.36063,0.594989,0.409292,-0.220117,0.623943,0.643088,-0.388923,0.214861,1,-0.550341,0.445564,-0.550341,1,-0.848309,0.445564,-0.848309,1,0.87419,0.521983,1.75107,0.277811,0.344023,0.623231,0.460939,0.138195,0.5719,1,-0.566696,-0.0390598,-0.566696,1,0.486392,-0.0390598,0.486392,1,0.282446,0.420248,0.439278,0.504674,0.584583,-0.0242639,0.517405,1,0.272315,0.272315,1,0.769102,0.0765944,-0.571465,-0.601162,-1.34215,-0.655243,1,0.796258,0.796258,1,1.14904,0.0231468,-0.539931,-0.1684,-0.601206,0.0017625,1,-0.428169,-0.428169,1,0.243357,0.267486,-0.0249338,-0.0784738,0.172962,-0.359147,0.502004,-0.10519,0.0407406,0.47774,-0.777879,0.0482943,0.118926,-0.0391869,-0.0395617,-0.165786,-0.728223,-0.237216,-0.039727,0.194294,0.0603735,0.522507,-0.168263
-1916.77,0.999662,0.0280675,7,127,0,1961.93,2.31796,1.34503,1.10992,0.373193,1.54422,1.53862,0.461594,0.692267,1,0.0818693,0.0818693,1,1.05957,1.06132,0.479541,0.93809,0.236147,0.629273,0.499797,0.0716433,-0.420741,0.0624201,1,-0.440615,0.0552572,0.195314,-0.440615,1,0.273705,-0.329969,0.0552572,0.273705,1,0.554832,0.195314,-0.329969,0.554832,1,0.29447,1.21358,0.273577,0.375469,0.576784,-0.00292668,0.736229,0.451735,0.156076,-0.0682029,1,0.448547,-0.162731,0.448547,1,0.519133,-0.162731,0.519133,1,0.501825,0.403908,1.62954,0.272046,0.379799,0.531148,0.0957961,-0.0978253,0.795178,1,0.491668,-0.303738,0.491668,1,-0.693237,-0.303738,-0.693237,1,0.48409,0.752651,1.23576,0.272906,0.504461,-0.23405,0.420555,1,-0.38816,-0.38816,1,0.446164,0.192671,-0.534163,-0.580052,0.515377,0.170477,1,-0.387138,-0.387138,1,0.578891,4.29479,-0.164989,0.355668,0.714495,-0.0761711,1,0.0423572,0.0423572,1,1.08765,0.854143,0.0152312,0.117561,0.158127,-0.452135,0.554309,-0.21892,0.190731,0.300216,-0.298503,0.0334502,0.0890865,-0.0776251,-0.0514186,-0.102299,-1.1742,-0.398192,-0.0571173,0.107362,0.0608483,0.478313,-0.00883101
-1910.28,0.998634,0.0280675,7,127,0,1963.92,2.61709,1.2016,1.1335,1.00601,0.846349,0.84306,-0.0970761,-0.0932563,1,0.0779575,0.0779575,1,0.975286,1.15265,0.601182,1.01166,0.545474,0.623426,-0.156526,0.858794,0.213714,0.917803,1,-0.582518,0.251321,-0.286666,-0.582518,1,-0.117787,0.291925,0.251321,-0.117787,1,-0.290582,-0.286666,0.291925,-0.290582,1,1.43784,1.05216,1.66995,0.343328,0.492259,-0.106443,0.503456,-0.017142,-0.0597343,0.765694,1,0.583355,0.544197,0.583355,1,0.626408,0.544197,0.626408,1,0.505317,0.469618,0.575346,0.462871,0.316219,0.481067,0.342096,0.361501,-0.0631434,1,0.253015,0.519767,0.253015,1,0.295163,0.519767,0.295163,1,0.0824472,0.0839818,0.628889,0.386441,0.553848,-0.192804,0.500293,1,0.23798,0.23798,1,1.51433,1.01706,-0.569124,-0.58172,0.113941,-0.0737965,1,0.218424,0.218424,1,2.14815,0.247495,-0.307986,-0.0301926,-0.288073,-0.60014,1,0.323754,0.323754,1,0.38418,1.1011,0.0176058,0.0272472,0.172776,-0.434266,0.543878,-0.147706,0.129516,0.444104,-1.01142,0.0717063,0.132327,-0.0262854,-0.0128623,-0.0589471,-0.563901,-0.0165002,-0.0256322,0.185411,0.0669969,0.502887,0.0825092
-1903.53,0.97444,0.0280675,7,127,0,1965.55,2.63131,1.27337,1.05771,0.829977,1.14577,0.478876,-0.0404944,0.269139,1,0.0921857,0.0921857,1,0.998875,1.15857,0.569208,0.994121,0.462425,0.588274,-0.300502,0.767915,0.0449651,0.721511,1,-0.668493,0.308081,-0.333429,-0.668493,1,-0.298203,0.0877262,0.308081,-0.298203,1,-0.0694233,-0.333429,0.0877262,-0.0694233,1,0.797822,0.848446,1.24586,0.396604,0.412425,-0.044325,0.487543,0.130565,0.00957283,0.619033,1,0.356178,0.266045,0.356178,1,0.666974,0.266045,0.666974,1,0.506748,0.205635,0.570994,0.383338,0.312064,0.510378,0.367753,0.21084,0.11281,1,0.308679,0.516241,0.308679,1,0.350127,0.516241,0.350127,1,0.167755,0.084562,0.835892,0.401116,0.562002,-0.0917356,0.156066,1,0.467674,0.467674,1,2.07322,0.965888,-0.566264,-0.570633,-0.0852118,0.0500712,1,0.189266,0.189266,1,1.28952,0.812023,-0.289845,0.0659972,-0.216385,-0.6403,1,0.139224,0.139224,1,0.331717,1.25502,0.0684708,0.0180572,0.200854,-0.459973,0.542224,-0.139504,0.0811944,0.39126,-0.994964,0.0987733,0.122768,-0.0452809,0.0227712,-0.0559127,-0.467761,-0.0984125,-0.024204,0.256912,0.126383,0.509313,0.05723
-1908.4,0.997852,0.0280675,7,127,0,1947.58,2.42415,1.29848,1.23781,0.934719,0.882213,0.557342,-0.147593,-0.107953,1,0.101603,0.101603,1,1.06943,1.13468,0.585097,0.748493,0.302607,0.601622,-0.162728,0.215318,0.408214,0.679578,1,0.330626,-0.305768,-0.235328,0.330626,1,0.0139023,0.284276,-0.305768,0.0139023,1,0.611144,-0.235328,0.284276,0.611144,1,0.34406,0.414604,0.0745947,0.298543,0.488405,0.0994797,0.61924,0.326427,0.0663881,0.722151,1,-0.61374,-0.266667,-0.61374,1,-0.427679,-0.266667,-0.427679,1,0.405549,0.120822,0.183788,0.30673,0.386195,0.559221,0.516285,0.379048,0.389746,1,-0.442658,-0.505174,-0.442658,1,0.0415479,-0.505174,0.0415479,1,1.38763,0.160064,0.251616,0.274581,0.506192,0.171706,-0.982338,1,0.474614,0.474614,1,0.144099,0.815469,-0.522097,-0.555091,0.551606,0.377109,1,0.0780224,0.0780224,1,0.856228,0.904067,-0.109525,0.0596455,-0.12461,0.538804,1,0.0677049,0.0677049,1,0.0564709,0.221434,-0.114475,0.028008,0.161252,-0.415496,0.521466,-0.291428,0.280986,0.3237,-0.291074,-0.091729,0.0741139,-0.0143294,0.0492946,-0.0264063,-0.785312,-0.195775,-0.0149555,0.163231,0.144555,0.512493,-0.107044
-1910.39,0.990567,0.0280675,7,127,0,1951.33,2.65504,1.38852,1.24498,0.629812,0.817378,0.431331,-0.213012,0.0664186,1,0.121551,0.121551,1,1.08072,1.12684,0.44981,0.910471,0.486825,0.64004,-0.183402,0.273775,0.53081,0.648332,1,0.363214,-0.382785,-0.403506,0.363214,1,0.257638,0.246797,-0.382785,0.257638,1,0.842011,-0.403506,0.246797,0.842011,1,1.70529,0.800495,0.0520226,1.27957,0.492053,-0.00900764,0.843876,0.378595,0.107427,1.02391,1,0.0781429,-0.601307,0.0781429,1,0.024771,-0.601307,0.024771,1,0.462404,0.185327,0.327617,0.420475,0.417878,0.503477,1.07527,0.522843,0.375089,1,0.466566,-0.604209,0.466566,1,-0.22216,-0.604209,-0.22216,1,0.853026,0.369338,0.272678,0.175656,0.470842,0.244593,-0.0763269,1,0.1703,0.1703,1,0.112812,0.79651,-0.505065,-0.556065,0.412839,0.172454,1,-0.138951,-0.138951,1,0.857803,2.05492,-0.0638312,0.211256,-0.0651946,-0.0281846,1,0.550739,0.550739,1,0.044683,0.351692,-0.0827956,0.0234552,0.165086,-0.43002,0.547487,-0.300067,0.216526,0.293525,-0.574522,0.00290379,0.127765,0.0159534,-0.0357155,-0.0400145,-0.712582,-0.331651,0.0158647,0.242956,0.0507062,0.502364,-0.127536
-1907.71,0.974649,0.0280675,7,255,0,1950.66,2.54342,1.7456,1.21213,0.945901,0.968624,0.15885,-0.370379,-0.283281,1,0.100083,0.100083,1,1.05031,1.10026,0.436119,0.762247,0.234458,0.633897,0.260819,0.569636,0.295927,0.251725,1,-0.150523,-0.164611,0.0712773,-0.150523,1,0.510173,0.176212,-0.164611,0.510173,1,0.330523,0.0712773,0.176212,0.330523,1,0.563749,0.878363,0.196782,0.728597,0.66279,0.0987011,0.645376,0.27207,-0.0673641,1.05067,1,0.0236636,-0.787246,0.0236636,1,-0.0458208,-0.787246,-0.0458208,1,0.442239,0.0713709,0.630923,0.443567,0.332065,0.491472,0.275401,0.288189,0.551884,1,-0.0585369,-0.409097,-0.0585369,1,0.283905,-0.409097,0.283905,1,0.584299,0.125499,0.180726,0.179549,0.489413,0.225785,0.345584,1,0.181785,0.181785,1,0.385956,1.40464,-0.549489,-0.558705,0.74099,0.656491,1,0.135419,0.135419,1,0.919657,0.948205,-0.171712,0.205744,-0.175467,-0.182105,1,0.840237,0.840237,1,0.0120421,1.77516,-0.0649383,-0.0140495,0.171275,-0.36058,0.571185,-0.321112,0.206652,0.314965,-0.767105,-0.0338899,0.125846,0.00241368,0.0631817,0.0112115,-0.643748,-0.208624,0.00421475,0.261154,0.0517341,0.497988,-0.0842672
-1923.8,0.350958,0.0280675,7,127,0,1965.11,2.39964,1.12897,1.19732,1.25233,0.552983,-0.19099,-0.752773,-0.380511,1,0.159219,0.159219,1,1.02226,1.07148,0.284587,1.39129,0.210351,0.623474,0.172866,0.74538,-0.980812,0.0189106,1,-0.0616486,-0.0402805,-0.564751,-0.0616486,1,0.660624,0.33843,-0.0402805,0.660624,1,0.632136,-0.564751,0.33843,0.632136,1,0.158709,0.643035,0.56579,0.518017,0.588601,-0.316177,0.952783,0.730605,-0.0739356,0.269704,1,0.452866,-0.0417127,0.452866,1,0.0640213,-0.0417127,0.0640213,1,0.268224,2.44887,0.39604,0.65581,0.349275,0.483315,0.66211,0.260512,0.510324,1,0.231059,0.0311889,0.231059,1,0.592843,0.0311889,0.592843,1,0.00729967,0.238013,0.179762,0.152046,0.486359,0.218578,-0.452485,1,-0.0657791,-0.0657791,1,0.047465,0.512266,-0.553497,-0.608738,-0.176269,-0.412589,1,0.385426,0.385426,1,0.778525,0.604843,-0.14198,-0.154025,-0.181446,0.00430177,1,-0.454918,-0.454918,1,1.29166,0.175664,-0.178316,0.0123489,0.157601,-0.375605,0.464071,-0.174907,0.329445,0.569385,-0.720851,0.126138,-0.012601,0.0774934,0.119689,0.0568365,-0.570289,0.201038,0.0681965,0.207795,0.169135,0.514175,-0.35273
-1928.89,0.990136,0.0280675,7,127,0,1975.09,2.27006,1.57474,1.12698,1.68429,0.432069,-0.023622,-0.505048,-0.121503,1,0.0690208,0.0690208,1,1.0396,1.09081,0.389445,1.19022,-0.247825,0.589205,0.154816,0.908654,-0.554038,-0.00698048,1,0.346121,-0.35069,0.477825,0.346121,1,0.361107,0.365029,-0.35069,0.361107,1,-0.426616,0.477825,0.365029,-0.426616,1,1.68918,1.72873,0.673659,2.74289,0.614854,-0.417511,0.904542,0.392919,-0.903505,0.187517,1,-0.00683901,0.0983488,-0.00683901,1,0.102663,0.0983488,0.102663,1,0.385664,0.309649,2.37541,0.432847,0.433831,0.552756,0.437995,0.333774,0.637622,1,0.249366,0.204587,0.249366,1,-0.663421,0.204587,-0.663421,1,0.0169169,0.0936448,0.11123,0.167,0.587682,-0.198398,0.181186,1,-0.145029,-0.145029,1,0.755151,2.14176,-0.470665,-0.539048,-0.344332,-0.324332,1,0.0789244,0.0789244,1,0.280103,0.222281,-0.246913,-0.00363069,0.105418,-0.301152,1,0.0875328,0.0875328,1,0.235434,0.951052,-0.105635,-0.0540385,0.147856,-0.392644,0.588924,-0.280937,0.141135,0.479915,-0.0958868,0.0254647,0.172133,0.0413679,0.0653273,0.050433,-0.543555,-0.34423,0.000607449,0.300632,0.132645,0.492396,-0.0972175
-1925.98,0.373569,0.0280675,6,79,0,1966.66,2.24278,1.49118,1.12329,1.77795,0.400149,0.0109693,-0.54082,-0.198516,1,0.0701677,0.0701677,1,1.02776,1.09757,0.413957,1.2121,-0.211013,0.582467,0.172267,0.859196,-0.419267,0.104556,1,0.314391,-0.252062,0.461147,0.314391,1,0.481634,0.375216,-0.252062,0.481634,1,-0.332511,0.461147,0.375216,-0.332511,1,1.67144,1.54342,0.639032,1.87918,0.624071,-0.429492,0.923018,0.434982,-0.821468,0.213216,1,-0.0135212,0.154926,-0.0135212,1,-0.0143867,0.154926,-0.0143867,1,0.45503,0.343629,2.14206,0.39895,0.435943,0.544251,0.415786,0.389483,0.712888,1,0.195047,0.236329,0.195047,1,-0.625009,0.236329,-0.625009,1,0.011144,0.0719635,0.111709,0.173237,0.587721,-0.180396,0.197485,1,-0.267589,-0.267589,1,0.731674,1.53115,-0.464456,-0.536342,-0.397978,-0.290224,1,0.101583,0.101583,1,0.336981,0.366365,-0.270702,0.02246,0.0945484,-0.399045,1,0.0476887,0.0476887,1,0.249299,1.16972,-0.0932749,-0.0614493,0.154442,-0.409868,0.59496,-0.275256,0.148591,0.470501,-0.146096,0.0349948,0.175994,0.0838508,0.0606214,0.0378991,-0.574839,-0.374873,0.00999382,0.209764,0.142245,0.492551,-0.115728
-1927.31,0.924911,0.0280675,7,127,0,1979.49,2.57437,1.14433,1.26594,-0.42692,2.91435,-0.144649,-0.372188,-0.384588,1,0.0336875,0.0336875,1,1.02474,1.02686,0.423372,1.34778,0.312269,0.527662,0.460864,0.564228,0.285207,0.413527,1,-0.20575,0.386992,-0.377971,-0.20575,1,-0.420209,0.538725,0.386992,-0.420209,1,-0.195926,-0.377971,0.538725,-0.195926,1,0.465363,4.1882,0.0412158,2.10141,0.481642,-0.195514,0.571258,0.532801,-0.34915,-0.221782,1,0.145252,0.474023,0.145252,1,0.200079,0.474023,0.200079,1,0.13846,0.835188,1.46554,0.675216,0.198108,0.560437,0.761527,0.451063,0.292172,1,-0.111847,-0.329523,-0.111847,1,0.580312,-0.329523,0.580312,1,0.772063,2.58755,2.97906,0.310211,0.558909,0.148802,0.536298,1,-0.283501,-0.283501,1,0.234574,0.0955216,-0.66814,-0.656606,-0.605395,-0.564835,1,0.923554,0.923554,1,0.222623,0.859605,-0.304724,-0.04897,-0.639289,0.116896,1,0.0933496,0.0933496,1,0.710069,0.137963,0.0577393,0.0155386,0.197297,-0.464441,0.49712,-0.0879362,0.216658,0.214721,-0.79399,0.0125147,-0.0490791,0.0763259,0.0685943,0.100295,-0.611454,0.231587,0.0457579,0.482658,0.12614,0.512769,-0.254792
-1915.04,0.992478,0.0280675,7,127,0,1981.75,2.59218,1.37073,0.99941,0.605567,1.31393,-0.0952145,-0.299709,-0.036901,1,0.0660473,0.0660473,1,0.989174,1.08655,0.726283,0.98888,0.614179,0.603257,0.718108,0.43685,0.565879,0.547368,1,-0.230408,-0.240043,-0.61685,-0.230408,1,-0.172777,-0.148665,-0.240043,-0.172777,1,0.832653,-0.61685,-0.148665,0.832653,1,0.447652,0.446792,0.075172,0.366478,0.214881,-0.230952,0.462125,0.0477365,-0.572944,0.244897,1,0.775798,-0.618504,0.775798,1,-0.63102,-0.618504,-0.63102,1,0.364796,0.407729,0.995286,0.478601,0.319511,0.567498,0.303827,0.285193,0.110076,1,0.31802,0.67532,0.31802,1,0.0856782,0.67532,0.0856782,1,0.104955,0.0764377,0.387645,0.230018,0.592762,0.698067,0.602842,1,-0.293854,-0.293854,1,0.740043,0.0680682,-0.579253,-0.586484,-0.40006,-0.14692,1,0.973971,0.973971,1,0.232645,0.672114,-0.0249578,0.012644,-0.529777,-0.107305,1,-0.858439,-0.858439,1,1.77281,0.655024,-0.0654044,0.0155482,0.0668496,-0.411589,0.518161,-0.213152,0.188338,0.38213,-0.582057,-0.102012,0.0743847,0.00920247,0.0427637,0.0453904,-0.553291,-0.166478,0.108248,0.320923,0.311175,0.496935,-0.02988
