lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b_BreachDays.1,b_BreachDays.2,b_BreachDays.3,a_Goby.1,a_Goby.2,a_Goby.3,a_bar_Goby,b_bar_Breach,Rho_Zone.1.1,Rho_Zone.2.1,Rho_Zone.1.2,Rho_Zone.2.2,sigma_Zone.1,sigma_Zone.2,U.1,U.2,U.3,Rho_errors.1.1,Rho_errors.2.1,Rho_errors.1.2,Rho_errors.2.2,sigma_errors.1,sigma_errors.2,beta_BreachDays_sub,beta_Rain,beta_Wind,beta_Year_2,beta_Year,beta_SB_count,beta_SC_count,beta_Temp,beta_DO,beta_SAV,a_Rain,a_Wind,a_BreachDays,a_Temp,a_SAV,a_SC,a_SB,a_DO,beta_Temp_2,beta_Micro,beta_SAV_2,beta_Substrate,beta_Goby_lag,beta_BreachDays_2,k_U_bio,k_U,tau,phi
# Adaptation terminated
# Step size = 0.0575441
# Diagonal elements of inverse mass matrix:
# 0.0106548, 0.00477824, 0.00636307, 0.0160509, 0.0174204, 0.0159942, 0.31908, 0.0395019, 0.342795, 0.202929, 0.87871, 0.35435, 0.331193, 0.387228, 0.00319811, 0.00165052, 0.00155416, 0.00105692, 0.00110598, 0.000664454, 0.00298272, 0.00228708, 0.0105768, 0.0106236, 0.000763896, 0.00132292, 0.00358403, 0.00327965, 0.00309819, 0.00640073, 0.00632183, 0.0182041, 0.0313435, 0.0292032, 0.00633, 0.00124723, 0.00219486, 0.0608849, 0.00717077, 0.00232652, 0.00138323, 1.38665, 1.57124, 0.000410116, 0.00754918
-2063.96,0.984039,0.0575441,6,63,0,2096.13,0.1991,0.221593,0.582871,2.15022,2.60882,2.04208,0.791379,0.430978,1,0.356633,0.356633,1,2.97057,0.1885,-0.909117,-0.058142,2.15706,1,-0.0330297,-0.0330297,1,0.99583,0.978966,0.362742,0.65803,-0.605697,-0.181333,0.106936,0.431159,-0.37544,0.358258,0.584796,0.226705,0.0226434,0.0263646,-0.0308354,0.0126424,0.0360697,-0.235114,-0.0708421,-0.00365492,-0.501426,0.119502,0.193668,-0.39289,0.0385497,-0.0847208,0.0174285,0.00575316,0.597561,0.509702
-2055.13,0.988199,0.0575441,6,63,0,2076.4,0.265847,0.281665,0.243132,2.28848,2.69596,1.96227,0.225941,0.112792,1,0.410394,0.410394,1,1.2315,0.155675,0.583507,0.977865,0.685375,1,0.0486707,0.0486707,1,1.00021,1.01914,0.421392,0.718614,-0.592511,-0.164067,0.167573,0.429011,-0.579844,0.355935,0.549599,0.345274,-0.0512383,-0.0273529,-0.0936347,-0.0453567,-0.0178287,-0.639521,-0.279023,-0.0847352,-0.462051,0.173645,-0.507069,-0.32147,-0.017631,-0.0931578,0.0529205,0.0753117,0.597458,0.622026
-2061.37,0.985411,0.0575441,6,63,0,2077.16,0.347045,0.396436,0.538426,2.23916,2.75901,2.13804,0.298561,0.473977,1,-0.575848,-0.575848,1,4.98928,0.0835232,0.690559,0.1301,1.3242,1,-0.0934607,-0.0934607,1,1.03182,1.01325,0.407745,0.634872,-0.630089,-0.198311,0.130618,0.467056,-0.446057,0.385932,0.541527,0.327753,-0.00303864,-0.0356618,0.00678383,-0.0382107,-0.0636684,-0.451457,-0.207062,-0.00479126,-0.559081,0.164696,-0.289355,-0.362086,0.00766377,-0.088504,0.0962441,0.0467914,0.608745,0.462526
-2058.29,0.982782,0.0575441,6,63,0,2089.14,0.137328,0.130505,0.329869,2.42015,2.80954,1.98557,0.951445,0.141941,1,0.0355972,0.0355972,1,2.72441,0.186362,-0.610941,-0.335161,0.558292,1,0.00604171,0.00604171,1,0.971822,1.00047,0.401506,0.67662,-0.562236,-0.186192,0.113824,0.378532,-0.689906,0.366613,0.537999,0.331608,0.00281794,0.0500624,0.0752505,0.0218395,0.0512201,-0.416855,-0.0989611,-0.0283443,-0.440809,0.155464,-0.250125,-0.332696,-0.0280286,-0.113711,0.083607,0.0669848,0.602525,0.740527
-2057.87,0.999193,0.0575441,6,63,0,2082.18,0.219779,0.427047,0.338871,2.46306,2.81201,2.05122,0.76668,0.305564,1,-0.388402,-0.388402,1,1.78562,0.2328,-0.219897,-0.169451,0.02451,1,0.0046509,0.0046509,1,1.01049,0.992705,0.37162,0.707742,-0.618762,-0.140985,0.121847,0.361925,-0.50626,0.374234,0.498977,0.410078,-0.042723,-0.0709838,-0.0509235,0.00424529,0.0053172,-0.379995,-0.0597491,-0.00319221,-0.584085,0.167348,0.0359817,-0.334748,-0.0101118,-0.116828,0.380855,0.00303683,0.590999,0.430702
-2070.57,0.986708,0.0575441,6,63,0,2084.69,0.222288,0.356629,0.336664,2.23845,2.82203,2.31902,0.418695,0.45932,1,-0.168115,-0.168115,1,1.66082,0.103252,-0.58141,-0.258566,-0.396787,1,-0.0871697,-0.0871697,1,0.968598,0.957172,0.393713,0.674134,-0.606965,-0.226869,0.239408,0.339444,-0.49327,0.39987,0.579423,0.421435,0.165403,-0.0467532,0.0457875,-0.00295497,0.223466,-0.327864,0.0997131,0.00274696,-0.597642,0.271718,-0.344356,-0.285382,-0.0155155,-0.0921444,0.514689,0.0022701,0.603968,0.540425
-2070.84,0.97109,0.0575441,6,63,0,2095.99,0.224099,0.185733,0.377584,2.54771,2.93973,2.12369,0.417237,0.135423,1,0.714807,0.714807,1,1.95111,0.29069,-0.50903,-0.333348,0.0102516,1,0.0539777,0.0539777,1,1.02585,1.01574,0.415091,0.679097,-0.583651,-0.119225,0.0355563,0.276384,-0.664277,0.38597,0.488874,0.427257,-0.162398,0.0418478,0.083578,0.0486003,-0.00795096,-0.268765,-0.12021,0.0627554,-0.412764,0.0723562,0.328975,-0.621002,0.0757202,-0.100321,0.109437,0.0562125,0.594891,0.454905
-2067.02,0.992246,0.0575441,6,63,0,2102.51,0.140544,0.319019,0.318943,2.28647,2.91456,2.23788,0.31686,0.0630649,1,-0.123512,-0.123512,1,1.89819,1.06632,-0.564969,-0.482388,-0.0906803,1,-0.0135922,-0.0135922,1,1.05933,1.0264,0.414094,0.693478,-0.623345,-0.144949,0.111405,0.442996,-0.796281,0.391878,0.477916,0.314919,-0.088525,-0.043258,0.0225572,0.0675639,0.0493962,-0.437535,0.0886906,0.053934,-0.40917,0.0692359,-0.268706,-0.553666,0.0681886,-0.158544,0.244034,0.0843546,0.606262,0.576429
-2068.72,0.951826,0.0575441,6,63,0,2095.92,0.334247,0.282984,0.292372,2.42615,3.06306,2.23016,-0.142455,0.203177,1,-0.352722,-0.352722,1,1.38666,0.211888,-1.18259,-0.813616,-0.749053,1,-0.0190667,-0.0190667,1,0.95894,0.979971,0.375935,0.702913,-0.576641,-0.270853,0.152647,0.27606,-0.383642,0.345008,0.576633,0.41797,0.10862,0.0338708,0.0194764,0.04646,0.0666265,-0.314175,-0.0848854,0.0593984,-0.612192,0.262639,0.0780493,-0.343239,-0.0524644,-0.0604684,0.144262,0.0710201,0.587409,0.491681
-2067.08,0.991228,0.0575441,6,63,0,2091.33,0.0575115,0.293386,0.416684,2.45973,2.86786,2.26232,0.793505,-0.0461892,1,0.963079,0.963079,1,4.1274,0.553102,0.484643,0.690969,1.25816,1,0.00825018,0.00825018,1,1.05278,1.02868,0.39637,0.721475,-0.611357,-0.212586,0.0894774,0.462976,-0.785334,0.433028,0.490744,0.403265,-0.055039,-0.0191604,-0.155748,-0.11263,-0.220851,-0.617917,-0.250453,-0.0828488,-0.440647,0.134823,0.041983,-0.489885,0.0475526,-0.124798,0.300695,0.140693,0.619936,0.568247
-2066.56,0.988688,0.0575441,6,63,0,2098.35,0.39912,0.192294,0.196451,2.25454,2.94181,2.12502,-0.0172791,-0.0312231,1,-0.0371511,-0.0371511,1,1.9407,0.558075,-0.561343,0.192983,1.00476,1,-0.0248848,-0.0248848,1,0.966916,0.952345,0.387137,0.746269,-0.530477,-0.1928,0.0942052,0.274707,-0.489229,0.419658,0.515938,0.449971,0.058944,-0.0575542,-0.0134044,-0.0267867,-0.0723291,-0.475734,-0.223578,0.0304855,-0.496699,0.130433,-0.215243,-0.221642,0.0718033,-0.14416,0.116632,0.0159066,0.583942,0.448383
-2058.9,0.983635,0.0575441,6,63,0,2088.18,0.0468046,0.334272,0.525597,2.31292,2.70557,2.09652,0.603501,0.0370573,1,-0.286934,-0.286934,1,1.54053,0.612668,-0.106311,0.0622087,0.111097,1,0.0103662,0.0103662,1,1.03888,1.05829,0.404823,0.648074,-0.652698,-0.202654,0.167833,0.481144,-0.609611,0.341809,0.529217,0.288267,-0.0660878,0.0672776,0.0383534,-0.0147305,-0.0260859,-0.435908,-0.0456718,0.00457189,-0.501559,0.17434,0.000495649,-0.492913,-0.0504898,-0.0382444,0.258285,0.464741,0.612287,0.660488
-2057.06,1,0.0575441,6,63,0,2076.54,0.139179,0.168649,0.358796,2.08641,2.56289,1.87814,-0.0401325,-0.265897,1,0.725503,0.725503,1,2.04207,0.319338,-0.358838,-0.331986,-0.106282,1,0.0219591,0.0219591,1,0.968869,0.946691,0.410243,0.702685,-0.551883,-0.133832,0.112063,0.395845,-0.453134,0.393412,0.532394,0.306658,0.0805438,-0.116447,0.0577878,-0.0036079,0.184603,-0.276504,-0.12518,0.0408743,-0.484854,0.165385,-0.217377,-0.22164,0.0808671,-0.100493,0.645231,0.0719694,0.585075,0.569141
-2056.51,0.603433,0.0575441,6,63,0,2081.56,0.131698,0.261831,0.307699,2.10575,2.68007,1.96846,-0.136266,-0.234451,1,0.810391,0.810391,1,1.63318,0.40589,-0.0379312,-0.0621593,-0.0176077,1,-0.00221664,-0.00221664,1,0.97853,1.01439,0.444413,0.688699,-0.571881,-0.0811689,0.152658,0.291154,-0.471836,0.414095,0.52856,0.396092,-0.0298371,0.0234624,0.00711514,0.0604535,0.0395782,-0.603464,0.099482,0.00537734,-0.506499,0.22744,-0.36973,-0.178672,0.06264,-0.136783,1.10368,1.31009,0.581421,0.647472
-2062.67,0.984926,0.0575441,6,63,0,2079.46,0.14036,0.324155,0.268639,2.07403,2.58934,1.87812,1.04807,0.0231793,1,0.947663,0.947663,1,1.81247,0.493684,-0.328692,-0.218252,-0.0809177,1,-0.0635945,-0.0635945,1,0.997154,1.03785,0.432896,0.670908,-0.548861,-0.0909506,0.113807,0.316877,-0.389361,0.438697,0.461561,0.345719,-0.00288409,0.00310435,0.0704341,-0.00351962,0.112432,-0.355131,-0.313608,0.0493028,-0.520556,0.0595876,-0.12407,-0.338758,0.0133613,-0.0726746,0.387086,0.218709,0.612995,0.65518
-2055.76,0.994129,0.0575441,6,63,0,2081.27,0.136903,0.210255,0.363087,2.4186,2.7383,2.11917,0.382174,0.392616,1,-0.439385,-0.439385,1,1.16686,0.0993293,0.0650084,0.0327614,0.161878,1,0.0439847,0.0439847,1,1.08628,0.955283,0.4242,0.707251,-0.577764,-0.248303,0.177391,0.48404,-0.66728,0.403895,0.46834,0.391485,-0.0357256,-0.0005208,-0.0683343,-0.109344,-0.0941365,-0.470478,0.0509687,-0.0443666,-0.479982,0.219305,0.0320763,-0.346205,0.0376818,-0.124992,0.626156,0.671449,0.594053,0.459297
-2065.42,0.896674,0.0575441,6,63,0,2081.99,0.296198,0.395599,0.345243,2.17663,2.71712,2.00167,0.82555,0.360757,1,-0.129688,-0.129688,1,2.8563,0.112278,0.156151,0.356647,0.713938,1,0.0703373,0.0703373,1,0.94831,0.980988,0.401916,0.67643,-0.630141,-0.108094,0.0743874,0.198481,-0.446682,0.416771,0.546389,0.294261,-0.033326,0.0153598,-0.0762308,-0.0136318,-0.137253,-0.541826,-0.550959,-0.0791703,-0.527016,0.065496,0.140569,-0.461668,-0.0210635,-0.0230966,0.328898,0.0798949,0.594458,0.58778
-2055.53,0.996986,0.0575441,6,127,0,2081.74,0.275161,0.373516,0.392969,2.36797,2.84114,2.12353,-0.304794,0.35553,1,-0.109281,-0.109281,1,2.69929,0.0515194,0.108005,0.0344162,0.336015,1,0.0678947,0.0678947,1,0.938312,1.03385,0.402916,0.67281,-0.594361,-0.127893,0.0338059,0.243175,-0.397253,0.387581,0.548364,0.334661,0.0349176,0.0503672,-0.00905212,-0.0988364,-0.126719,-0.608397,-0.253639,0.00747696,-0.547006,0.102301,-0.0513573,-0.321158,0.00838277,-0.1033,0.531628,0.228278,0.585218,0.582179
-2054.87,0.971459,0.0575441,6,63,0,2074.74,0.367342,0.295458,0.316613,2.42403,2.88565,2.22338,-0.227595,0.364381,1,0.000777924,0.000777924,1,2.96287,0.0448603,0.0101496,0.185192,0.231123,1,-0.0850939,-0.0850939,1,1.04115,0.993595,0.401167,0.696094,-0.622962,-0.204621,0.0264346,0.218293,-0.485094,0.376506,0.542583,0.375565,-0.0646539,0.0409769,-0.0595792,0.0229712,-0.0679168,-0.505436,-0.00368893,-0.0731151,-0.518088,0.120491,-0.309031,-0.444725,-0.0146578,-0.0711425,0.183903,0.243144,0.585739,0.618726
-2066.73,0.974012,0.0575441,6,127,0,2083.6,0.119362,0.308319,0.462635,2.07187,2.67078,1.80935,0.81513,0.498749,1,-0.240246,-0.240246,1,1.18168,0.207439,0.201371,0.828036,1.18195,1,0.0650537,0.0650537,1,0.945132,0.975218,0.373732,0.701893,-0.616006,-0.167048,0.261016,0.361067,-0.504051,0.323923,0.606883,0.389404,0.0385976,-0.0527562,-0.107767,-0.000550636,-0.00816144,-0.49078,-0.219513,-0.090173,-0.496118,0.230891,0.0721925,-0.26073,0.0725198,-0.103379,0.118729,0.0790022,0.6084,0.480737
-2062.65,0.998274,0.0575441,6,63,0,2085.08,0.161068,0.1866,0.354855,2.21449,2.64498,2.08542,0.186247,0.12422,1,0.621239,0.621239,1,3.20609,0.317343,-1.16853,-0.082018,0.199592,1,-0.081035,-0.081035,1,1.05574,1.01681,0.414877,0.703346,-0.586105,-0.190668,0.0584412,0.589527,-0.482491,0.415074,0.512635,0.29014,-0.0386717,0.0457215,0.0116936,0.0899689,0.079323,-0.298199,-0.0672611,0.0163089,-0.478798,0.149281,-0.203711,-0.399688,-0.0586808,-0.0293102,0.112055,0.0412679,0.586856,0.601499
-2059.15,0.99609,0.0575441,6,63,0,2088.41,0.176711,0.172415,0.250047,2.13918,2.69502,1.90493,1.26262,0.283585,1,-0.0878611,-0.0878611,1,1.05568,0.0559178,0.257204,-0.168204,0.301866,1,0.0463188,0.0463188,1,1.00779,1.05618,0.427949,0.727382,-0.573867,-0.0729521,0.23005,0.470322,-0.499023,0.421796,0.491432,0.44601,-0.0306328,0.00291958,-0.0143205,-0.00170893,-0.028121,-0.443288,-0.114624,-0.0141249,-0.484438,0.10326,0.13224,-0.348756,0.0948397,-0.121866,0.0651455,0.109768,0.588927,0.452047
-2058.72,1,0.0575441,6,63,0,2074.94,0.134062,0.263908,0.630825,2.1752,2.87704,1.98646,0.0938487,0.248314,1,0.306193,0.306193,1,2.40963,0.481135,-0.500454,0.267589,0.50024,1,-0.0470117,-0.0470117,1,0.989767,0.943725,0.359058,0.67154,-0.613318,-0.262836,0.0850792,0.392957,-0.494424,0.345883,0.568507,0.308332,0.0258367,0.00126255,0.0198008,-0.0294932,0.0236977,-0.479727,-0.080768,-0.0612634,-0.519666,0.205599,-0.350544,-0.323863,-0.0311697,-0.0451702,0.116597,0.0514223,0.604129,0.621415
-2063.47,0.992673,0.0575441,6,63,0,2084.82,0.254827,0.275409,0.3281,2.25969,2.64496,2.05229,1.14691,0.294557,1,0.0775615,0.0775615,1,1.44751,0.251573,-0.328394,-0.422978,-0.195119,1,-0.0727027,-0.0727027,1,0.979184,1.00716,0.406051,0.674889,-0.602729,-0.0791788,-0.00680139,0.371285,-0.573257,0.337159,0.577124,0.399302,0.0285641,-0.03782,0.0261667,0.0531805,0.0556173,-0.280412,-0.261657,0.115409,-0.51926,0.237805,0.452088,-0.328153,0.063711,-0.100267,0.0593708,0.196066,0.590128,0.436304
-2069.58,0.988339,0.0575441,6,63,0,2087.98,0.259802,0.277223,0.326185,2.11597,2.56493,2.01004,1.05242,0.223026,1,-0.140247,-0.140247,1,0.969153,0.159134,-0.422787,-0.247122,-0.0836442,1,-0.072497,-0.072497,1,1.01948,1.02425,0.398894,0.673103,-0.591613,-0.0841271,-0.0119865,0.418748,-0.598694,0.329768,0.563724,0.416977,0.0304055,0.00183265,0.110619,0.166326,-0.0269445,-0.38363,-0.341181,0.0795492,-0.547993,0.246957,0.3155,-0.283132,0.0867083,-0.0668187,0.0368582,0.386458,0.614974,0.486372
-2058.85,0.967957,0.0575441,6,63,0,2089.74,0.128461,0.245236,0.352019,2.16556,2.6965,1.98658,1.36359,0.170657,1,0.469616,0.469616,1,0.658863,0.107469,-0.465659,-0.584619,-0.0205102,1,-0.0323604,-0.0323604,1,1.00711,1.02017,0.39465,0.668199,-0.595179,-0.0866103,0.12566,0.267183,-0.55861,0.37127,0.554913,0.409021,0.0286572,-0.085226,0.0691307,0.0385852,-0.013675,-0.404586,-0.181362,0.0887203,-0.481006,0.117447,0.0845505,-0.408791,0.0850497,-0.0315879,0.0121488,0.112196,0.629,0.494678
-2052.5,0.992764,0.0575441,6,63,0,2074.83,0.077229,0.282138,0.440029,2.19987,2.52025,1.90641,1.17152,0.303527,1,-0.561388,-0.561388,1,1.25461,0.25737,-0.156936,0.0249613,0.0825957,1,0.0726681,0.0726681,1,1.02985,1.0155,0.417548,0.661494,-0.638395,-0.13415,0.152085,0.421482,-0.552797,0.352639,0.546277,0.362351,-0.050878,0.0469013,-0.0303064,-0.0137816,-0.010491,-0.478386,-0.00954438,-0.00469983,-0.517958,0.199054,-0.220265,-0.33277,-0.0310789,-0.0156357,0.0672218,0.0832191,0.596181,0.607897
-2056.11,0.969194,0.0575441,6,63,0,2078.19,0.263534,0.325846,0.440365,2.11089,2.8199,2.00488,0.992931,0.427473,1,-0.0585667,-0.0585667,1,0.930957,0.120897,-0.125703,0.100467,1.13132,1,-0.00312191,-0.00312191,1,1.03166,1.00327,0.382538,0.718411,-0.53829,-0.0739115,0.149323,0.339508,-0.604163,0.407561,0.532758,0.418625,-0.00025584,0.0311591,0.0151078,-0.00334764,-0.0545423,-0.416038,-0.230326,0.0251461,-0.570845,0.230818,-0.14173,-0.255398,-0.00182665,-0.111281,0.0948361,0.0592242,0.593735,0.522548
-2063.32,0.968471,0.0575441,6,63,0,2084.14,0.0704006,0.346439,0.292914,2.21581,2.67359,2.08617,0.776656,0.362507,1,0.198945,0.198945,1,2.36086,0.247364,-0.613524,0.258795,0.416496,1,-0.0633866,-0.0633866,1,1.04749,1.02983,0.444847,0.622957,-0.564504,-0.17292,0.141843,0.32406,-0.427642,0.426892,0.496467,0.293302,0.101128,0.109247,-0.0246184,-0.0170131,-0.0176364,-0.499971,-0.134849,-0.0569982,-0.475118,0.179726,-0.176547,-0.420517,0.0770571,-0.0846127,0.0860217,0.0321379,0.584683,0.507561
-2053.52,0.998507,0.0575441,6,63,0,2077.32,0.306997,0.255731,0.367907,2.3177,2.66043,1.94952,0.0866444,0.112822,1,0.193997,0.193997,1,1.92916,0.149016,-1.27609,-0.599897,-0.076819,1,-0.00555851,-0.00555851,1,0.983215,1.01844,0.375204,0.653117,-0.560864,-0.185182,0.151913,0.418531,-0.4094,0.378217,0.527125,0.362874,0.011996,0.0459929,0.0413963,0.0341293,0.0950118,-0.384115,-0.0338544,0.0750042,-0.488713,0.141708,0.123846,-0.228979,0.0838477,-0.110423,0.15127,0.0470882,0.598833,0.71894
-2056.23,0.981981,0.0575441,6,63,0,2074.31,0.012596,0.286634,0.435156,2.11283,2.70299,2.04002,0.995451,0.469283,1,-0.0217488,-0.0217488,1,1.57112,0.299878,-1.75258,-1.85859,-1.3103,1,-0.0415102,-0.0415102,1,0.958377,1.01628,0.402681,0.732774,-0.62823,-0.178665,0.124383,0.414863,-0.610147,0.366672,0.593174,0.278958,0.0352212,0.0291574,0.106491,0.0614494,0.184386,-0.277225,0.115123,0.0580112,-0.501382,0.15227,-0.214688,-0.292658,0.0411028,-0.0941725,0.101744,0.0520725,0.609092,0.623566
-2056.59,0.980643,0.0575441,6,63,0,2073.11,0.117631,0.240919,0.319915,2.43112,2.68826,2.08663,0.497391,0.423253,1,-0.726025,-0.726025,1,1.19129,0.192436,-1.90913,-1.2722,-0.0576271,1,-0.0255857,-0.0255857,1,1.00371,1.01876,0.410972,0.675456,-0.635362,-0.205464,0.0560205,0.412463,-0.45059,0.358648,0.577031,0.359797,0.0479048,-0.0390141,0.0138345,0.0595342,0.124415,-0.194364,-0.0397502,0.0636921,-0.515518,0.120963,-0.375774,-0.397724,-0.0260798,-0.0845462,0.110713,0.0525936,0.617746,0.480028
-2055.23,0.974782,0.0575441,6,63,0,2085.32,0.165948,0.240757,0.388217,2.58268,3.0082,2.28399,0.233812,0.0569996,1,0.574508,0.574508,1,3.40033,0.34789,-0.225082,0.117963,-0.0673184,1,0.034192,0.034192,1,1.00403,1.02378,0.396231,0.693168,-0.614385,-0.224614,0.199884,0.349361,-0.753741,0.36575,0.529893,0.462568,-0.0541798,-0.021728,-0.0274987,0.019897,-0.0455206,-0.357531,-0.0201929,0.0271539,-0.517154,0.224117,-0.0600411,-0.43192,-0.0206163,-0.136483,0.209767,0.127521,0.588443,0.652529
-2061.42,0.998269,0.0575441,6,63,0,2075.45,0.260707,0.259082,0.428695,2.4885,3.08203,2.48172,0.691086,0.077291,1,0.0491127,0.0491127,1,3.1529,0.237511,-0.217776,-0.139396,0.259198,1,-0.0164043,-0.0164043,1,1.01142,1.02124,0.399271,0.702233,-0.60262,-0.206329,0.227782,0.262059,-0.813134,0.351146,0.572603,0.417556,-0.0875156,0.0216813,-0.0299747,-0.0106659,-0.0152998,-0.414617,0.0495045,-0.0689421,-0.483299,0.178097,-0.0133547,-0.486249,-0.0714991,-0.130966,0.225874,0.0506467,0.597002,0.601069
-2065.22,0.994094,0.0575441,6,63,0,2087.89,0.00720321,0.168581,0.323828,2.53278,2.94986,2.2232,0.463421,0.30141,1,-0.551922,-0.551922,1,2.14184,0.291769,-0.34255,0.795201,1.54617,1,0.0208585,0.0208585,1,0.994639,0.978063,0.406919,0.701139,-0.596783,-0.215651,0.0154775,0.291729,-0.592728,0.421909,0.482288,0.456178,0.0957759,-0.000187645,-0.011271,-0.0241818,-0.091667,-0.456988,-0.520617,-0.0389522,-0.549384,0.0882454,-0.237782,-0.495453,0.0448023,-0.093056,0.107527,0.0666497,0.595467,0.403626
-2056.22,0.994737,0.0575441,6,63,0,2086.35,0.324705,0.365189,0.298004,2.38665,2.84617,2.246,0.606674,0.270705,1,0.807321,0.807321,1,2.14255,0.0711775,-1.21863,-0.8822,-0.741853,1,-0.0103833,-0.0103833,1,1.02522,1.02538,0.382893,0.694216,-0.588841,-0.173465,0.232117,0.375273,-0.676843,0.379355,0.537958,0.360304,-0.0943604,0.0213169,0.0187083,0.0466689,0.227944,-0.371896,0.0480417,0.0328266,-0.479532,0.25438,0.00496227,-0.356379,-0.0545738,-0.12225,0.223718,0.0691703,0.594907,0.647852
-2060.32,0.787501,0.0575441,6,63,0,2084.4,0.378613,0.331504,0.363753,2.49274,2.86753,2.02175,0.161081,0.238318,1,0.825576,0.825576,1,2.16609,0.0858774,-1.0732,-0.90632,-0.355161,1,-0.030634,-0.030634,1,1.01845,1.02335,0.393165,0.685651,-0.595414,-0.221805,0.212525,0.391433,-0.623627,0.420533,0.554464,0.360075,-0.0843253,0.0550268,0.00912932,0.0136714,0.162038,-0.284176,0.187824,0.0360458,-0.482408,0.280173,0.0934415,-0.321155,0.0011865,-0.146911,0.272656,0.030776,0.60013,0.54758
-2058.58,0.997264,0.0575441,6,63,0,2088.02,0.138703,0.243244,0.30687,2.15152,2.57391,2.06662,0.92232,0.227191,1,-0.436077,-0.436077,1,1.14537,0.117561,-0.764779,-0.791118,-0.78673,1,0.000280165,0.000280165,1,0.988139,1.01915,0.391135,0.707313,-0.634548,-0.15526,0.0892459,0.335496,-0.440585,0.29641,0.58452,0.368613,0.0302968,0.0500546,0.140087,0.105167,0.17248,-0.33638,-0.113467,0.150299,-0.499272,0.0520806,-0.015839,-0.329738,0.0817095,-0.110823,0.246528,0.166442,0.582424,0.64686
-2063.69,0.999147,0.0575441,6,63,0,2083.53,0.296174,0.251316,0.542715,2.36193,2.95689,2.06558,0.539638,0.514156,1,-0.1875,-0.1875,1,1.66493,0.201671,-0.0916062,-0.24559,0.406438,1,-0.164948,-0.164948,1,1.0422,1.04469,0.407983,0.716884,-0.626751,-0.200237,0.113531,0.267578,-0.819168,0.375892,0.580776,0.363377,-0.0682072,-0.0381896,0.031658,-0.0250148,0.0011797,-0.392265,0.0269948,-0.0191096,-0.409901,0.224859,0.0470714,-0.389268,-0.00728294,-0.0987606,0.179407,0.0981288,0.596271,0.432076
-2062.55,0.998662,0.0575441,6,63,0,2078.3,0.100169,0.313159,0.219876,2.17686,2.71658,1.8422,0.422656,0.115189,1,0.463173,0.463173,1,1.52186,0.0862963,-0.24514,-0.507407,-0.187401,1,0.141779,0.141779,1,0.964171,0.968309,0.384092,0.682858,-0.570097,-0.184994,0.166926,0.447499,-0.267244,0.400751,0.546125,0.383648,0.0719265,0.0435448,0.0116924,0.0264078,0.0431862,-0.329567,-0.11753,0.0560858,-0.532121,0.116273,-0.246845,-0.332036,0.00306461,-0.0966457,0.257927,0.0699743,0.595478,0.680213
-2056.28,0.99263,0.0575441,6,63,0,2079.65,0.180484,0.186039,0.460869,2.30893,2.68477,2.15623,0.814766,0.103904,1,0.218055,0.218055,1,1.5308,0.164195,-1.53762,-0.761388,0.280871,1,-0.0722104,-0.0722104,1,1.04882,1.02819,0.388999,0.665485,-0.600327,-0.175096,0.130825,0.334761,-0.680239,0.416711,0.519863,0.362324,0.00782243,-0.0412847,0.0440404,0.0178061,-0.0182272,-0.406244,0.0157015,0.0189595,-0.468542,0.237518,0.182801,-0.351906,0.0510022,-0.0728949,0.086843,0.0617807,0.590438,0.505606
-2060.14,0.986464,0.0575441,6,63,0,2077.29,0.180535,0.174347,0.510214,2.32931,2.55714,2.05042,0.201839,0.165846,1,0.505838,0.505838,1,1.0444,0.287199,-1.21294,-0.591019,-0.273076,1,-0.0858977,-0.0858977,1,1.09113,1.01465,0.404658,0.692427,-0.575781,-0.14539,0.184209,0.393674,-0.618349,0.359203,0.558099,0.336783,-0.0286451,-0.0689396,0.0421516,0.0629548,0.117044,-0.162667,-0.0145841,0.0744544,-0.475764,0.183418,0.112657,-0.350693,0.0836426,-0.057942,0.106831,0.0665947,0.597616,0.536344
-2063.67,0.99068,0.0575441,6,63,0,2082.97,0.296042,0.261431,0.341876,2.07226,2.68881,1.89877,1.28372,0.286939,1,-0.850738,-0.850738,1,1.8795,0.0765212,-1.36008,-0.29274,-0.226841,1,0.0537308,0.0537308,1,0.954698,1.11917,0.389105,0.701364,-0.609575,-0.187461,0.144863,0.627872,-0.57748,0.375877,0.523381,0.351499,0.0643861,0.0998592,0.0490375,0.0207988,0.0263465,-0.376962,0.0702899,0.0794471,-0.517641,0.191071,-0.448286,-0.334564,-0.0701216,-0.07822,0.168728,0.0855353,0.599732,0.672595
-2057.63,0.99969,0.0575441,6,63,0,2083.23,0.193164,0.242348,0.475962,2.08918,2.44579,1.86393,1.86325,0.395431,1,-0.190316,-0.190316,1,0.424587,0.222882,0.130327,0.0443155,1.10091,1,-0.0456703,-0.0456703,1,1.06246,0.934583,0.385201,0.696585,-0.58286,-0.0702947,0.159464,0.390126,-0.464864,0.400192,0.528182,0.346324,-0.00275234,-0.0499982,-0.0161708,-0.0645312,0.00719709,-0.421743,-0.334075,-0.00375222,-0.482341,0.100849,0.020112,-0.422171,0.0334406,-0.0337115,0.064973,0.0767075,0.581991,0.494278
